customer_id,gender,location,age,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,months_since_last_default,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,target_credit_score_movement
274,female,Meerut,26,34563,24126,90000,436439,0.6,2,85,7,0,1,14971.52,451321,Stable
275,male,Jalandhar,55,161370,37740,440000,116616,0.02,1,82,0,0,1,66721.5,420194,Stable
276,female,Raebareli,54,172244,163325,480000,1484624,0.28,2,72,0,25,1,47106.64,763946,Stable
277,male,Patna,43,122003,3055,270000,52179,0.23,1,79,0,0,1,57768.49,908189,Stable
278,female,Bhubaneswar,24,48442,23637,130000,73038,0.63,3,78,0,23,2,37517.7,188783,Stable
279,male,Muzaffarpur,23,48357,26134,110000,80492,0.16,1,49,0,0,6,64591.79,27050,Increase
280,female,Hoshiarpur,23,43699,2746,110000,55139,0.99,3,71,0,28,1,33123.13,147344,Stable
281,female,Chandrapur,45,111957,99391,280000,1897374,0.26,1,71,9,0,2,31469.57,770989,Stable
282,female,New Delhi,25,31823,25911,90000,365085,0.2,2,71,0,28,2,21339.11,192139,Stable
283,female,Kolkata,23,23690,4393,60000,96997,0.11,3,34,0,0,8,43195.02,9588,Increase
284,male,Kohima,52,150695,20322,310000,408065,0.14,0,78,14,0,1,58200.64,565131,Stable
285,female,Jind,26,22536,9747,50000,78755,0.84,1,66,0,20,2,17935.58,151406,Stable
286,male,Jalna,21,45238,26446,130000,425516,0.56,3,50,0,0,4,61588.14,155283,Stable
287,male,Saharanpur,31,90097,55774,220000,171783,0.06,4,74,0,0,1,58359.43,379779,Stable
288,male,Solapur,24,20771,15099,60000,137249,0.41,2,31,0,0,4,34549.04,16548,Stable
289,male,Imphal,58,185295,27687,420000,555954,0.12,0,70,0,0,1,51744.34,796702,Increase
290,female,Firozabad,26,45871,5051,100000,30760,0.04,1,60,0,0,4,37057.87,58438,Increase
291,male,Muzzafarnagar,28,46947,21201,110000,23109,0.78,1,68,0,0,2,48130.02,180516,Stable
292,male,Amaravati,25,49659,29413,140000,120299,0.24,0,51,0,64,2,49401.06,154182,Stable
293,male,Raigarh,67,212008,41695,540000,337729,0.56,0,71,0,0,0,32627.56,559905,Increase
294,female,Shirdi,31,81961,36924,220000,556813,0.27,0,90,0,0,0,26639.64,1090963,Increase
295,female,Madurai,70,219174,56452,520000,174436,0.23,1,74,0,0,1,28822.8,279115,Stable
296,female,Moradabad,54,168781,43735,410000,1053576,0.05,1,71,0,0,0,73769.16,503342,Increase
297,female,Daman,23,38545,16575,100000,266526,0.05,3,30,0,0,4,61267.57,29111,Increase
298,male,Kohima,26,46292,24945,120000,276390,0.12,1,64,0,0,2,49159.3,174415,Stable
299,male,Panaji,42,107304,32002,250000,290898,0.09,1,56,2,0,1,88480.42,447032,Stable
300,female,Haldwani,40,83193,26292,220000,554235,0.42,2,79,0,18,2,33700.18,426135,Stable
301,male,Bikaner,28,20122,13989,50000,141288,0.45,1,42,0,68,5,33604.64,40925,Decrease
302,male,Siliguri,37,54149,49094,140000,348567,0.46,0,55,0,24,3,40161.76,151230,Stable
303,male,Raipur,25,35690,23853,70000,240676,0.18,3,79,1,22,2,15938.73,152040,Stable
304,female,Coimbatore,30,34200,23021,70000,117176,0.13,2,71,0,0,1,15495.62,178141,Stable
305,female,Bangalore,27,21432,9688,50000,49215,0.69,3,78,0,0,2,14468.93,113660,Stable
306,male,Coimbatore,24,26241,14890,70000,105570,0.88,2,78,0,61,1,15544.79,178892,Stable
307,female,Jamshedpur,21,21114,4677,50000,42560,0.95,2,77,0,0,1,14447.02,197937,Stable
308,female,Gurgaon,45,113833,54152,240000,979609,0.12,3,51,23,0,2,69755.15,373116,Stable
309,female,Dispur,41,112529,80383,310000,971830,0.69,2,74,0,0,1,70193.82,952658,Stable
310,female,Jind,52,155060,128062,430000,651835,0.1,2,58,0,0,1,97433.35,418128,Stable
311,female,Ghaziabad,26,36779,15741,100000,32898,0.95,3,57,0,0,2,33333.33,105512,Stable
312,male,Coimbatore,50,102311,77070,240000,701337,0.57,1,80,16,0,1,32435.37,533517,Stable
313,female,Gaya,30,36069,33004,90000,399348,0.11,1,57,0,0,4,33592.77,83774,Stable
314,male,Daman,57,154439,16880,360000,170488,0.06,1,48,0,0,3,101136.7,38350,Increase
315,male,Udaipur,39,75368,64322,210000,133789,0.96,1,63,0,0,3,56646.3,372254,Stable
316,female,Belgaum,28,22860,14275,70000,101067,0.11,3,57,0,0,2,29575.78,97905,Stable
317,male,Haldwani,26,36558,28822,80000,118170,0.72,2,73,0,0,2,26766.47,167470,Stable
318,male,Kolkata,27,49450,6956,140000,160683,0.29,3,78,2,89,2,28029.63,237194,Stable
319,male,Patiala,31,71693,10645,140000,149988,0.0,4,72,0,0,2,24125.2,517730,Increase
320,female,Gwalior,21,22262,13593,50000,55731,0.14,2,70,0,0,1,13142.33,220755,Stable
321,female,Gwalior,22,39875,19808,110000,180054,0.03,2,72,0,0,1,29357.07,178857,Stable
322,male,Muzaffarpur,50,149191,122297,410000,2088832,0.67,3,87,2,0,0,37684.3,1276252,Increase
323,female,Firozabad,34,96150,8165,280000,98796,0.11,4,77,6,25,1,83879.58,565716,Stable
324,female,Bhilwara,25,23290,2550,70000,5304,0.45,1,75,1,0,1,23406.17,229506,Stable
325,female,Tirupati,40,52412,32554,130000,361349,0.04,2,73,0,0,2,33882.9,217564,Stable
326,female,Ludhiana,53,182260,33662,520000,575620,0.04,5,85,0,0,1,60639.08,1226263,Increase
327,male,Solapur,26,23808,0,70000,0,0.69,3,36,0,15,4,42464.6,47799,Stable
328,male,Meerut,62,240120,22166,620000,134990,0.07,0,72,0,0,0,89167.14,534950,Increase
329,female,Vijayawada,23,30383,17817,80000,162134,0.02,1,65,0,22,2,30817.12,88577,Stable
330,female,Panipat,53,187557,168831,390000,3391814,0.2,1,31,0,0,2,140396.49,34180,Stable
331,male,Amritsar,39,51406,15113,150000,107151,0.08,1,89,0,0,1,18945.71,660057,Increase
332,male,Muzzafarnagar,31,69359,4859,200000,39309,0.98,2,52,20,0,2,50750.79,344901,Stable
333,female,Rajkot,27,48465,43130,120000,478311,0.01,3,70,0,0,1,39988.28,148981,Stable
334,male,Dharwad,45,143976,120201,360000,611823,0.87,3,78,0,0,1,84187.34,1047844,Decrease
335,female,Patiala,23,24797,12434,60000,13428,0.44,0,62,0,0,2,25028.98,70810,Stable
336,female,Ranchi,69,246342,148854,670000,608812,0.07,1,69,0,0,1,157659.36,113383,Increase
337,male,Amritsar,22,47483,41879,130000,799470,0.87,3,58,0,0,4,64774.33,136017,Stable
338,male,Agartala,47,127963,110946,340000,2451906,0.01,0,72,0,0,1,78657.67,631629,Stable
339,female,Patna,28,45382,9563,100000,96586,0.14,3,73,0,15,1,28025.03,210104,Stable
340,female,Coimbatore,30,49772,38954,130000,392656,0.23,0,70,0,0,2,43827.65,129315,Stable
341,male,Patiala,25,33874,3551,90000,42967,0.4,0,88,0,18,0,20097.18,495138,Increase
342,female,Ambala,23,32166,20498,80000,63543,0.04,1,63,0,15,3,32969.73,80362,Stable
343,male,Indore,42,146548,65913,300000,466664,0.17,0,55,0,0,2,93435.41,204658,Stable
344,female,Puducherry,25,21147,8038,60000,177639,0.08,3,78,1,0,1,20323.78,210311,Stable
345,male,Shillong,22,25243,2459,60000,17409,0.42,0,72,0,0,2,15343.09,206844,Stable
346,male,Bareilly,54,183484,107048,480000,2257642,0.27,2,81,0,0,0,72889.34,608430,Stable
347,male,Howrah,33,69619,36330,180000,511526,0.65,0,64,0,0,3,77484.75,141385,Stable
348,female,Rajkot,26,49195,41314,100000,871725,0.24,3,72,0,23,2,31923.04,206161,Stable
349,female,Haldwani,21,29543,3605,90000,25523,0.12,0,51,6,0,3,36189.52,115212,Stable
350,male,Bangalore,29,32783,5457,80000,120545,0.44,2,87,0,0,0,19077.34,225538,Increase
351,female,Ludhiana,25,25226,10891,50000,22762,0.22,3,46,0,61,5,37402.47,43791,Decrease
352,male,Bhubaneswar,22,41859,31204,120000,283644,0.4,0,64,0,29,4,56400.82,167554,Stable
353,male,Vijayawada,23,49236,3514,110000,49512,0.28,1,89,0,0,0,17428.0,472412,Increase
354,female,Chandrapur,27,29404,27888,80000,504493,0.79,3,42,8,0,7,58588.89,11238,Decrease
355,female,Tirupati,24,23950,11165,70000,134984,0.22,1,46,1,21,4,55276.44,1505,Stable
356,male,Pune,29,31385,29033,70000,176520,0.58,0,75,0,77,2,22940.5,223833,Decrease
357,female,Chandrapur,50,124811,118074,340000,2255213,0.13,2,74,0,0,2,38470.79,846002,Stable
358,female,Mumbai,56,199174,26147,450000,446590,0.3,1,62,0,0,1,115645.82,382961,Stable
359,male,Hyderabad,35,97094,75545,270000,761493,0.21,2,78,0,0,2,58430.74,598840,Stable
360,male,Hyderabad,36,78438,46963,220000,51189,0.87,2,73,0,0,2,61756.45,302938,Stable
361,female,Amaravati,24,37125,27189,90000,192770,0.25,0,73,0,0,2,30680.91,227123,Stable
362,male,Noida,50,124860,38089,320000,231581,0.27,3,49,0,0,3,191699.63,54069,Stable
363,male,Rajkot,23,31697,24247,80000,196400,0.21,1,82,0,0,1,18232.95,146473,Stable
364,female,Indore,22,26807,25227,80000,179111,0.06,1,84,0,0,2,24441.12,230789,Stable
365,male,Vijayawada,29,31413,16165,70000,340758,0.72,1,74,0,15,1,24292.71,234728,Stable
366,male,Amritsar,27,48171,17710,120000,302841,0.21,3,76,0,0,1,37409.75,234389,Stable
367,female,Gurgaon,23,45423,33180,100000,102194,0.66,0,52,0,0,3,39058.12,53459,Stable
368,female,Srinagar,25,44768,15861,120000,318806,0.86,3,75,0,0,1,33247.15,147720,Stable
369,male,Nagapattinam,25,24978,19687,70000,238212,0.61,2,77,0,19,1,15687.22,240299,Stable
370,male,Srinagar,34,75501,19632,190000,374578,0.42,3,57,0,0,2,65124.17,330477,Stable
371,female,Visakhapatnam,22,22083,20956,50000,337391,0.24,2,52,5,0,4,17640.85,52993,Stable
372,female,Nashik,66,241705,140586,690000,1699684,0.62,1,74,23,0,1,101335.7,553718,Stable
373,female,Moradabad,34,56566,32008,120000,66896,0.6,3,74,0,0,1,23434.43,456285,Stable
374,female,Vijayawada,27,47685,19331,110000,446352,0.95,2,85,0,0,1,12530.15,386506,Stable
375,male,Amritsar,33,71177,37970,180000,155297,0.15,4,74,0,0,2,39068.28,564309,Stable
376,female,Faridabad,24,40021,29708,90000,478001,0.32,2,75,3,0,2,29377.9,133386,Stable
377,female,Aligarh,26,43455,19684,110000,41336,0.14,2,89,0,0,0,14872.27,207813,Increase
378,male,Bhavnagar,27,41244,22855,110000,344881,0.62,3,77,0,29,2,36716.19,158651,Stable
379,female,Thane,21,47467,37027,120000,77756,0.13,1,75,0,30,1,33125.82,287646,Stable
380,male,Madurai,28,28457,15825,60000,191166,0.53,0,83,0,73,2,15048.11,254523,Stable
381,female,Kurnool,59,160296,0,420000,0,0.95,2,83,0,0,0,71301.97,957027,Increase
382,female,Vijayawada,30,39659,16758,90000,186013,0.85,3,60,0,26,3,43645.87,80038,Stable
383,female,Jaipur,29,49516,41243,110000,292000,0.58,3,85,0,87,1,21937.21,295920,Stable
384,male,Ghaziabad,22,30318,28370,60000,87379,0.54,2,64,2,17,3,25495.67,140237,Stable
385,male,Rishikesh,49,139675,126593,350000,769685,0.59,3,53,33,0,2,100903.44,332008,Stable
386,female,Shillong,26,26525,16191,60000,17648,0.93,1,73,0,0,2,17965.23,225719,Stable
387,male,Panaji,23,20820,15535,60000,374082,0.19,1,71,0,0,2,17137.07,291569,Stable
388,male,Jammu,23,29804,6678,80000,20701,0.24,2,82,0,0,2,23653.03,120395,Stable
389,male,Patna,39,73680,60606,210000,307878,0.07,2,44,1,0,6,145289.98,58074,Decrease
390,male,Bangalore,21,30833,13280,70000,187115,0.82,1,49,0,27,7,54412.7,21296,Decrease
391,male,Baroda,27,21318,4071,50000,89928,0.58,0,76,0,19,1,15904.96,275745,Stable
392,male,Bhilwara,26,34219,32164,90000,581525,0.15,1,75,0,0,2,24212.43,139436,Stable
393,female,Belgaum,65,222705,98582,660000,1587170,0.06,0,77,0,0,0,71525.89,475117,Increase
394,female,Raigarh,24,44555,34858,110000,595723,0.83,0,47,0,0,8,80475.45,3711,Decrease
395,male,Shimla,29,28584,25541,70000,53636,0.5,0,65,24,0,2,21580.68,111033,Stable
396,female,Jaipur,32,95699,63886,230000,134160,0.83,0,71,0,18,1,47133.98,653732,Stable
397,female,Dehradun,27,39831,17278,90000,139951,0.59,1,41,1,0,7,48865.74,11376,Stable
398,female,Raigarh,30,42524,35023,100000,213290,0.14,2,66,24,0,3,30621.28,68921,Stable
399,female,Agra,21,26362,13970,60000,294487,0.2,3,74,0,0,2,13149.45,169347,Stable
400,male,Visakhapatnam,23,48414,6094,120000,43267,0.29,1,74,0,0,2,35159.04,223357,Stable
401,female,Bhavnagar,26,38011,34117,90000,548601,0.81,3,55,3,0,4,32396.91,61757,Stable
402,female,Rishikesh,45,124599,70760,260000,996300,0.16,3,80,0,24,2,41581.05,808762,Stable
403,male,Surat,34,60236,35410,170000,109416,0.88,4,49,6,0,3,95240.7,45394,Stable
404,male,Dehradun,26,47203,42093,100000,761462,0.72,2,32,0,0,6,60613.11,8723,Decrease
405,female,Indore,24,39899,3565,100000,35970,0.83,1,77,0,0,2,21106.24,246724,Stable
406,female,Indore,27,26397,1424,70000,1566,0.21,0,43,0,0,6,45357.37,36096,Stable
407,female,Gaya,21,31931,27477,70000,331922,0.91,1,63,0,72,4,27099.49,97178,Decrease
408,female,Agartala,23,38323,28091,90000,86801,0.76,1,51,0,66,2,29709.63,184698,Decrease
409,female,Muzzafarnagar,30,45918,30303,130000,639090,0.53,3,75,31,0,1,45360.79,153901,Stable
410,female,Hoshiarpur,30,49404,0,110000,0,0.07,0,71,0,0,1,35967.01,182961,Increase
411,male,Aurangabad,30,39296,16965,110000,188311,0.61,3,70,0,28,1,29896.24,273625,Stable
412,female,Mysore,25,27709,11046,80000,34132,0.96,1,83,4,88,2,19002.8,187870,Stable
413,female,Ranchi,69,205570,51545,600000,262879,0.1,1,46,0,0,1,95935.46,39383,Increase
414,male,Satna,47,106802,38463,280000,233855,0.18,1,76,20,0,1,58980.08,939486,Stable
415,male,Rajkot,40,72676,19949,160000,301030,0.23,3,73,0,0,2,36291.09,599221,Stable
416,male,Patiala,39,92260,79284,230000,244194,0.27,0,64,0,0,2,88214.25,194330,Stable
417,male,Udaipur,26,29555,7163,90000,29225,0.49,2,45,35,0,6,63501.09,32686,Stable
418,female,Gaya,30,33055,16086,70000,146382,0.22,1,61,1,25,2,29799.8,142196,Stable
419,female,Kolhapur,24,41814,27272,100000,29999,0.31,0,69,5,0,3,30126.02,179284,Stable
420,female,Visakhapatnam,24,32064,15655,70000,16907,0.89,1,59,0,0,2,24607.34,60551,Stable
421,female,Kottayam,30,43973,31030,130000,64542,0.87,3,73,6,86,2,27238.16,279422,Stable
422,female,Srinagar,27,42024,26344,100000,28451,0.22,2,53,0,15,4,40313.92,51521,Stable
423,female,Shillong,37,56193,32419,110000,780649,0.99,3,75,0,0,1,21094.77,639205,Stable
424,male,Jamshedpur,30,34942,19062,90000,459012,0.83,2,90,0,16,0,9538.89,435320,Stable
425,female,Raipur,22,32319,16686,80000,101450,0.79,3,67,0,0,2,36206.61,166815,Stable
426,male,Bhilwara,59,192024,109097,520000,1973564,0.11,2,77,0,0,0,59036.09,741319,Increase
427,male,Kochi,50,108086,79425,230000,1277948,0.5,3,70,0,0,1,56697.4,847801,Stable
428,female,Faridabad,45,131603,56539,360000,797199,0.13,3,81,0,0,1,38106.79,917248,Stable
429,male,Rajkot,23,39753,31059,90000,251577,1.0,3,77,0,21,2,25186.2,228166,Stable
430,female,Belgaum,23,28079,25915,80000,209652,0.18,3,61,2,18,4,28570.31,165643,Stable
431,male,Belgaum,30,46516,38475,120000,888002,1.0,3,43,0,85,7,71737.97,37918,Decrease
432,female,Howrah,29,47582,17546,110000,141771,0.81,2,59,25,0,4,50334.15,60576,Stable
433,male,Tirunelveli,27,49771,44528,120000,48090,0.75,2,77,0,0,2,40471.15,103880,Stable
434,female,Srinagar,42,127221,15071,260000,31498,0.69,3,89,0,0,0,17199.25,1276465,Increase
435,female,Aizawl,49,137342,87536,410000,1933670,0.75,1,78,0,0,1,69444.39,1176388,Stable
436,female,Agartala,47,148046,6234,400000,81540,0.97,3,71,22,0,1,42070.02,534047,Stable
437,female,Durgapur,30,25545,16605,70000,117729,0.57,2,60,0,20,4,22349.18,80769,Stable
438,female,Amaravati,26,43195,26039,110000,28642,0.04,1,78,0,0,1,36348.34,117037,Stable
439,male,Bangalore,29,25060,13046,70000,79319,0.22,3,56,1,0,3,31281.49,181612,Stable
440,male,Gurugram,47,120121,30540,300000,277608,0.11,0,85,0,0,0,16810.09,1233754,Increase
441,male,Aurangabad,23,36819,30664,80000,524354,0.67,0,73,5,0,1,16590.46,126358,Stable
442,female,Nagpur,25,36474,27603,100000,113172,0.09,1,67,6,0,2,42567.65,59826,Stable
443,male,Kochi,47,117372,7660,320000,16009,0.7,3,77,0,0,1,38866.88,742283,Stable
444,female,Pune,56,184639,7535,520000,136232,0.26,0,90,0,0,1,61918.53,1322508,Increase
445,female,Vijayawada,22,32471,8508,90000,171010,0.08,3,61,0,0,2,34543.57,55471,Stable
446,male,Agra,49,115321,21652,250000,391684,0.16,5,78,0,0,2,47452.65,607079,Increase
447,male,Erode,25,24103,11001,60000,11881,0.03,1,40,6,29,8,39011.24,26314,Stable
448,female,Jamshedpur,55,163514,6923,390000,145936,0.04,2,37,0,0,3,114505.8,73545,Increase
449,male,Panipat,23,31522,7855,70000,149951,0.2,2,72,0,24,1,22446.3,279458,Stable
450,female,Shillong,25,38241,33710,110000,407216,0.68,0,51,2,0,4,51333.82,147968,Stable
451,female,Jaipur,24,39840,30077,100000,123014,0.62,0,32,0,0,8,68605.64,27802,Decrease
452,female,Ghaziabad,22,49696,22047,140000,178139,0.23,2,73,0,0,2,31189.33,193953,Stable
453,female,Baroda,65,239251,123526,600000,1124086,0.78,0,75,0,0,0,30976.43,345682,Increase
454,female,Nagapattinam,21,38398,18340,100000,405130,0.31,2,57,2,73,3,35126.35,148167,Stable
455,male,Hoshiarpur,25,43217,33577,100000,103417,0.06,3,77,3,0,2,32132.1,168949,Stable
456,male,Bangalore,26,24687,16937,60000,340094,0.66,0,75,11,71,2,15328.71,277042,Stable
457,female,Firozabad,24,20815,11199,50000,101686,0.42,1,78,0,0,2,10629.0,121035,Stable
458,female,Imphal,62,201986,28000,520000,142520,0.22,0,67,0,0,1,52368.72,90595,Increase
459,male,Siliguri,38,62286,30478,130000,733910,0.2,4,88,0,26,0,22802.25,959147,Stable
460,male,Raigarh,27,32582,12571,90000,126841,0.3,1,90,6,0,1,19851.92,308957,Stable
461,female,Faridabad,39,95893,14076,210000,113734,0.81,4,72,26,0,1,47249.86,614118,Stable
462,male,Nagpur,25,44554,25587,110000,207254,0.64,2,75,2,86,2,32798.6,203359,Stable
463,female,Kolkata,69,229604,123346,510000,2724713,0.09,0,45,0,0,2,123980.34,14223,Increase
464,male,Noida,31,77880,26494,220000,506035,0.74,4,61,0,0,2,98290.56,150474,Stable
465,female,Agra,30,46147,23468,100000,447769,0.24,3,76,0,0,2,34851.56,169339,Stable
466,male,Kollam,50,125590,73949,360000,301711,0.59,1,82,0,0,2,48286.3,1163707,Stable
467,female,Puducherry,26,47110,26940,100000,82975,0.82,0,65,0,0,3,32146.13,64120,Stable
468,male,Nashik,36,62097,0,130000,0,0.81,4,55,0,0,3,51258.63,230183,Stable
469,male,Aligarh,35,72904,27500,150000,139975,0.98,0,65,0,19,3,67000.08,339017,Stable
470,female,Visakhapatnam,29,46092,24585,100000,296986,0.68,1,37,0,0,5,66652.06,31439,Stable
471,male,Gandhinagar,23,38510,11146,100000,67767,0.05,2,78,0,0,2,26184.93,123570,Stable
472,female,Dharwad,21,31646,19741,80000,238471,0.88,2,56,2,0,4,38043.14,93166,Stable
473,male,Gaya,23,25792,14785,50000,104677,0.06,3,38,0,0,6,34774.64,7064,Increase
474,female,Firozabad,30,48865,21981,110000,375875,0.94,2,73,3,26,1,24540.76,214667,Stable
475,male,Bhubaneswar,33,69633,59507,180000,600425,0.32,2,38,35,0,5,125304.46,58732,Stable
476,female,Amritsar,60,172871,43787,380000,441372,0.1,1,77,0,29,1,68970.45,604308,Stable
477,male,Dhanbad,38,74154,41633,200000,253961,0.25,4,70,0,0,1,40011.06,385423,Stable
478,female,Chennai,36,67522,4002,200000,44382,0.11,4,77,0,22,1,37319.16,414980,Stable
479,male,Nashik,28,27262,25246,70000,380962,0.98,2,78,0,0,2,15708.89,189993,Stable
480,female,Jaipur,59,163254,50366,470000,558055,0.06,1,73,0,0,1,68703.48,728603,Stable
481,female,Aizawl,24,39965,22415,80000,315603,0.93,1,71,0,18,2,25706.47,269333,Stable
482,female,Tirupati,24,37433,14458,110000,59277,0.02,3,62,0,63,2,44402.88,146536,Stable
483,male,Thiruvananthapuram,35,99404,65622,200000,794026,0.03,0,90,0,0,1,25700.74,775444,Increase
484,female,Tirunelveli,29,38581,7892,80000,190197,0.54,1,90,8,27,1,10665.18,216103,Stable
485,male,Chandigarh,58,152497,39925,440000,762168,0.14,0,52,0,0,2,71107.52,227641,Stable
486,female,Imphal,68,220879,69325,480000,284232,0.17,1,62,0,0,1,70381.1,264780,Stable
487,male,Agartala,24,39736,19616,110000,197729,0.25,0,79,0,0,2,30415.54,250142,Stable
488,female,Ahmedabad,21,30127,21151,70000,128809,0.54,1,72,0,15,1,23061.29,100970,Stable
489,male,Bhilwara,29,33560,15579,80000,125878,0.06,1,78,9,0,2,19645.89,172227,Stable
490,male,Panipat,21,22390,13309,70000,134154,0.27,0,78,4,0,1,18946.81,172102,Stable
491,female,Udaipur,23,40003,27878,110000,85864,0.92,1,71,0,0,2,34993.21,251316,Stable
492,male,Gaya,23,40464,11909,110000,96462,0.17,2,54,0,0,3,52773.97,176299,Stable
493,male,Haldwani,38,56951,50390,130000,609215,0.59,1,34,0,0,5,66228.71,34146,Decrease
494,female,Nellore,26,29480,2421,60000,21982,0.31,3,51,0,28,4,24754.06,75751,Stable
495,male,Chennai,64,228711,66140,530000,138894,0.18,0,76,0,0,0,50079.36,225496,Increase
496,male,Gangtok,27,31633,20389,90000,226317,0.93,3,35,0,15,5,55176.7,14334,Decrease
497,male,Delhi,41,143385,41893,410000,339333,0.42,1,36,0,0,3,242710.43,157523,Stable
498,female,Bhopal,22,38988,28759,110000,462444,0.16,2,72,2,26,2,29319.93,176421,Stable
499,male,Bilaspur,50,111264,15037,280000,332016,0.77,2,79,0,0,1,68033.03,990703,Stable
500,female,Kanpur,28,25076,2501,60000,15231,0.49,3,55,17,0,4,29071.89,169845,Stable
501,male,Gwalior,23,44988,16454,100000,100369,0.78,3,72,3,0,1,25674.94,196401,Stable
502,male,Muzzafarnagar,39,63959,4992,130000,25409,0.02,3,79,0,0,1,29377.88,616401,Increase
503,male,Durgapur,21,49369,10457,120000,32207,0.78,0,37,0,0,4,83822.71,11473,Stable
504,female,Kolkata,60,163330,117542,440000,479571,0.09,0,77,0,0,0,65892.35,795215,Increase
505,male,Amaravati,54,158183,7672,460000,39050,0.29,2,54,0,0,1,105160.48,415000,Stable
506,male,Vijayawada,24,23886,10062,60000,41254,0.66,1,32,0,18,4,47726.44,26293,Stable
507,female,Kochi,23,43010,28279,120000,342175,0.46,2,60,0,0,4,46048.98,181577,Stable
508,male,Kolhapur,21,26775,21721,80000,457878,0.28,0,54,0,64,2,37994.01,155527,Stable
509,female,Port Blair,36,59754,45532,160000,232213,0.48,3,56,0,0,2,58454.22,325311,Stable
510,female,Bhavnagar,59,172228,0,450000,0,0.55,0,81,0,0,0,73959.14,958114,Increase
511,male,Durgapur,58,192966,66247,400000,403444,0.18,1,50,0,0,2,69002.32,358352,Stable
512,female,Saharanpur,27,36234,2128,90000,46986,0.08,3,52,0,0,3,31984.18,71486,Increase
513,male,Jind,64,209421,67818,590000,345193,0.16,1,81,0,0,1,51409.57,427135,Increase
514,female,Ghaziabad,21,38635,15014,110000,271753,0.75,0,80,4,0,2,27370.25,241268,Stable
515,female,Saharanpur,24,26779,4829,70000,29408,0.53,3,78,0,0,2,15435.24,274922,Stable
516,male,Gandhinagar,23,28629,0,70000,0,0.27,0,72,0,0,2,14578.6,282851,Stable
517,female,Kochi,33,78612,49060,230000,298775,0.72,5,49,31,29,6,136135.14,9035,Stable
518,female,Panaji,41,130776,68687,320000,75555,0.04,3,75,0,0,1,45800.13,1139933,Stable
